id,naam,lowershort,uppershort,type,route,afbeelding,door,capaciteit,stad,lat,lon,adress,
162,GMRCD.1.034,gmrcd1034,GMRCD1034,,-,-,hansdeboeck,47,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S163
163,GMRCD.1.031,gmrcd1031,GMRCD1031,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S164
164,GMRCD.1.030,gmrcd1030,GMRCD1030,,-,-,hansdeboeck,59,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S165
165,GMRCD.1.033,gmrcd1033,GMRCD1033,,-,-,hansdeboeck,46,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S166
166,GMRCD.1.036,gmrcd1036,GMRCD1036,,-,-,hansdeboeck,64,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S167
167,GMRCD.1.037,gmrcd1037,GMRCD1037,,-,-,hansdeboeck,22,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S168
168,GMRCD.0.032,gmrcd0032,GMRCD0032,,-,-,hansdeboeck,30,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S169
169,GMRCD.0.031,gmrcd0031,GMRCD0031,,-,-,hansdeboeck,68,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S170
170,GMRCD.0.034,gmrcd0034,GMRCD0034,,-,-,hansdeboeck,34,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S171
171,GMRCD.0.037,gmrcd0037,GMRCD0037,,-,-,hansdeboeck,30,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S172
172,GMRCD.0.033,gmrcd0033,GMRCD0033,,-,-,hansdeboeck,30,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S173
173,GMRCG.5.005,gmrcg5005,GMRCG5005,,-,-,hansdeboeck,154,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S174
174,GMRCG.5.010 - Taallabo,taallabo1,GMRCG5010,,-,-,hansdeboeck,18,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S175
175,GMRCG.5.011 - Taallabo,taallabo2,GMRCG5011,,-,-,hansdeboeck,18,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S176
176,GMRCG.4.018,gmrcg4018,GMRCG4018,,-,-,hansdeboeck,48,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S177
177,GMRCG.4.019,gmrcg4019,GMRCG4019,,-,-,hansdeboeck,28,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S178
178,GMRCG.4.014,gmrcg4014,GMRCG4014,,-,-,hansdeboeck,48,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S179
179,GMRCG.4.015,gmrcg4015,GMRCG4015,,-,-,hansdeboeck,24,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S180
180,GMRCG.4.011,gmrcg4011,GMRCG4011,,-,-,hansdeboeck,24,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S181
181,GMRCG.4.005,gmrcg4005,GMRCG4005,,-,-,hansdeboeck,23,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S182
182,GMRCG.4.006,gmrcg4006,GMRCG4006,,-,-,hansdeboeck,24,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S183
183,GMRCG.4.007,gmrcg4007,GMRCG4007,,-,-,hansdeboeck,24,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S184
184,GMRCG.4.009,gmrcg4009,GMRCG4009,,-,-,hansdeboeck,40,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S185
185,GMRCG.4.010,gmrcg4010,GMRCG4010,,-,-,hansdeboeck,48,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S186
186,GMRCG.4.012,gmrcg4012,GMRCG4012,,-,-,hansdeboeck,23,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S187
187,GMRCG.4.013,gmrcg4013,GMRCG4013,,-,-,hansdeboeck,24,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S188
188,GMRCG.4.016,gmrcg4016,GMRCG4016,,-,-,hansdeboeck,28,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S189
189,GMRCG.4.017,gmrcg4017,GMRCG4017,,-,-,hansdeboeck,48,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S190
190,GMRCG.4.020,gmrcg4020,GMRCG4020,,-,-,hansdeboeck,28,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S191
191,GMRCG.3.018,gmrcg3018,GMRCG3018,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S192
192,GMRCG.3.013,gmrcg3013,GMRCG3013,,-,-,hansdeboeck,72,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S193
193,GMRCG.3.008,gmrcg3008,GMRCG3008,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S194
194,GMRCG.3.017,gmrcg3017,GMRCG3017,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S195
195,GMRCG.3.014,gmrcg3014,GMRCG3014,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S196
196,GMRCG.3.016,gmrcg3016,GMRCG3016,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S197
197,GMRCG.3.009,gmrcg3009,GMRCG3009,,-,-,hansdeboeck,42,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S198
198,GMRCG.3.011,gmrcg3011,GMRCG3011,,-,-,hansdeboeck,72,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S199
199,GMRCG.3.004,gmrcg3004,GMRCG3004,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S200
200,GMRCG.3.005,gmrcg3005,GMRCG3005,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S201
201,GMRCG.3.006,gmrcg3006,GMRCG3006,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S202
202,GMRCG.3.007,gmrcg3007,GMRCG3007,,-,-,hansdeboeck,50,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S203
203,GMRCG.3.015,gmrcg3015,GMRCG3015,,-,-,hansdeboeck,72,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S204
204,GMRCG.2.012,gmrcg2012,GMRCG2012,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S205
205,GMRCG.2.016,gmrcg2016,GMRCG2016,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S206
206,GMRCG.2.017,gmrcg2017,GMRCG2017,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S207
207,GMRCG.2.018,gmrcg2018,GMRCG2018,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S208
208,GMRCG.2.010,gmrcg2010,GMRCG2010,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S209
209,GMRCG.2.015,gmrcg2015,GMRCG2015,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S210
210,GMRCG.2.014,gmrcg2014,GMRCG2014,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S211
211,GMRCG.2.013,gmrcg2013,GMRCG2013,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S212
212,GMRCG.2.008,gmrcg2008,GMRCG2008,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S213
213,GMRCG.2.009,gmrcg2009,GMRCG2009,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S214
214,GMRCG.2.011,gmrcg2011,GMRCG2011,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S215
215,GMRCG.2.007,gmrcg2007,GMRCG2007,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S216
216,GMRCG.2.006,gmrcg2006,GMRCG2006,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S217
217,GMRCG.2.005,gmrcg2005,GMRCG2005,,-,-,hansdeboeck,45,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S218
218,GMRCG.0.014,gmrcg0014,GMRCG0014,,-,-,hansdeboeck,60,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S219
219,GSCHC.2.061 (labo zuivel),zuivel,GSCHC2061,,-,-,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S220
220,GSCHC.2.010 (org. chemie),chemie1,GSCHC2010,,-,-,hansdeboeck,20,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S221
221,GSCHC.2.010b (org. chemie),chemie2,GSCHC2010,,-,-,hansdeboeck,45,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S222
222,GSCHC.2.001,gschc2001,GSCHC2001,Leslokaal,,schoonmeersen/c/2001.png,hansdeboeck,40,Gent,0,0,Campus Schoonmeersen,
223,GSCHC.2.006,gschc2006,GSCHC2006,Leslokaal,-,schoonmeersen/c/2006.png,hansdeboeck,65,Gent,0,0,Campus Schoonmeersen,
224,GSCHC.2.005,gschc2005,GSCHC2005,Leslokaal,-,schoonmeersen/c/2005.png,hansdeboeck,64,Gent,0,0,Campus Schoonmeersen,
225,GSCHC.2.004,gschc2004,GSCHC2004,Leslokaal,-,schoonmeersen/c/2004.png,hansdeboeck,66,Gent,0,0,Campus Schoonmeersen,
226,GSCHC.2.003,gschc2003,GSCHC2003,Leslokaal,-,schoonmeersen/c/2003.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
227,GSCHC.2.007,gschc2007,GSCHC2007,Leslokaal,-,schoonmeersen/c/2007.png,hansdeboeck,62,Gent,0,0,Campus Schoonmeersen,
228,GSCHC.2.008 (labo analytische),gschc2008,GSCHC2008,Labo,-,schoonmeersen/c/2008.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
229,GSCHC.2.009 (labo chemie),gschc2009,GSCHC2009,Labo,-,schoonmeersen/c/2009.png,hansdeboeck,20,Gent,0,0,Campus Schoonmeersen,
230,GSCHC.2.011 (labo plantveredeling),gschc2011,GSCHC2011,Labo,-,schoonmeersen/c/2011.png,hansdeboeck,10,Gent,0,0,Campus Schoonmeersen,
231,GSCHC.2.050 (veevoedertech.),gschc2050,GSCHC2050,Labo,-,schoonmeersen/c/2050.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
232,GSCHC.1.063 CPVZ,gschc1063,GSCHC1063,Leslokaal,-,schoonmeersen/c/1063.png,hansdeboeck,393,Gent,0,0,Campus Schoonmeersen,
233,GSCHC.1.064,gschc1064,GSCHC1064,Leslokaal,-,schoonmeersen/c/1064.png,hansdeboeck,15,Gent,0,0,Campus Schoonmeersen,
234,GSCHC.1.001,gschc1001,GSCHC1001,Leslokaal,-,schoonmeersen/c/1001.png,hansdeboeck,24,Gent,0,0,Campus Schoonmeersen,
235,GSCHC.1.002,gschc1002,GSCHC1002,Leslokaal,-,schoonmeersen/c/2002.png,hansdeboeck,24,Gent,0,0,Campus Schoonmeersen,
236,GSCHC.1.003,gschc1003,GSCHC1003,Leslokaal,-,schoonmeersen/c/1003.png,hansdeboeck,105,Gent,0,0,Campus Schoonmeersen,
237,GSCHC.1.005,gschc1005,GSCHC1005,Leslokaal,-,schoonmeersen/c/1005.png,hansdeboeck,46,Gent,0,0,Campus Schoonmeersen,
238,GSCHC.1.006,gschc1006,GSCHC1006,Leslokaal,-,schoonmeersen/c/1006.png,hansdeboeck,46,Gent,0,0,Campus Schoonmeersen,
239,GSCHC.1.007,gschc1007,GSCHC1007,Leslokaal,-,schoonmeersen/c/1007.png,hansdeboeck,46,Gent,0,0,Campus Schoonmeersen,
240,GSCHC.1.008,gschc1008,GSCHC1008,Leslokaal,-,schoonmeersen/c/1008.png,hansdeboeck,46,Gent,0,0,Campus Schoonmeersen,
241,GSCHC.1.009,gschc1009,GSCHC1009,Leslokaal,-,schoonmeersen/c/1009.png,hansdeboeck,68,Gent,0,0,Campus Schoonmeersen,
242,GSCHC.1.010a-b (labo microbiologie),gschc1010,GSCHC1010,Labo,-,schoonmeersen/c/1010.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
243,GSCHC.1.011 (lab alg. en anorg. chemie),gschc1011,GSCHC1011,Labo,-,schoonmeersen/c/1011.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
244,GSCHC.1.012,gschc1012,GSCHC1012,Leslokaal,-,schoonmeersen/c/1012.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
245,GSCHC.1.004,gschc1004,GSCHC1004,Leslokaal,-,schoonmeersen/c/1004.png,hansdeboeck,29,Gent,0,0,Campus Schoonmeersen,
246,GSCHC.4.051,gschc4051,GSCHC4051,Leslokaal,-,schoonmeersen/c/4051.png,hansdeboeck,5,Gent,0,0,Campus Schoonmeersen,
247,GSCHC.4.053,gschc4053,GSCHC4053,Leslokaal,-,schoonmeersen/c/4053.png,hansdeboeck,113,Gent,0,0,Campus Schoonmeersen,
248,GSCHC.4.054,gschc4054,GSCHC4054,Leslokaal,-,schoonmeersen/c/4054.png,hansdeboeck,170,Gent,0,0,Campus Schoonmeersen,
249,GSCHC.4.055,gschc4055,GSCHC4055,Leslokaal,-,schoonmeersen/c/4055.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
250,GSCHC.3.053 (analytische chemie),gschc3053,GSCHC3053,Leslokaal,-,schoonmeersen/c/3053.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
251,GSCHC.3.010 (microbiologie),gschc3010,GSCHC3010,Labo,-,schoonmeersen/c/3010.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
252,GSCHC.3.004,gschc3004,GSCHC3004,Leslokaal,-,schoonmeersen/c/3004.png,hansdeboeck,56,Gent,0,0,Campus Schoonmeersen,
253,GSCHC.3.005,gschc3005,GSCHC3005,Leslokaal,-,schoonmeersen/c/3005.png,hansdeboeck,47,Gent,0,0,Campus Schoonmeersen,
254,GSCHC.3.006,gschc3006,GSCHC3006,Leslokaal,-,schoonmeersen/c/3006.png,hansdeboeck,106,Gent,0,0,Campus Schoonmeersen,
255,GSCHC.3.008 (fysicochemie),gschc3008,GSCHC3008,Labo,-,schoonmeersen/c/3008.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
256,GSCHC.3.051 (graantechnologie),gschc3051,GSCHC3051,Labo,-,schoonmeersen/c/3051.png,hansdeboeck,10,Gent,0,0,Campus Schoonmeersen,
257,GSCHC.0.051,gschc0051,GSCHC0051,Leslokaal,-,schoonmeersen/c/0051.png,hansdeboeck,288,Gent,0,0,Campus Schoonmeersen,
258,GSCHC.0.054,gschc0054,GSCHC0054,Leslokaal,-,schoonmeersen/c/0054.png,hansdeboeck,245,Gent,0,0,Campus Schoonmeersen,
259,GSCHC.0.010 brouwerij,gschc0010,GSCHC0010,Labo,-,schoonmeersen/c/0010.png,hansdeboeck,8,Gent,0,0,Campus Schoonmeersen,
260,GSCHC.0.002,gschc0002,GSCHC0002,Leslokaal,-,schoonmeersen/c/0002.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
261,GSCHC.0.004,gschc0004,GSCHC0004,Leslokaal,-,schoonmeersen/c/0004.png,hansdeboeck,93,Gent,0,0,Campus Schoonmeersen,
262,GSCHC.0.003,gschc0003,GSCHC0003,Leslokaal,-,schoonmeersen/c/0003.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
263,GSCHC.4.052,gschc4052,GSCHC4052,Leslokaal,-,schoonmeersen/c/4052.png,hansdeboeck,30,Gent,0,0,Campus Schoonmeersen,
264,nog toe te wijzen lokaal - Aalst,lol1,lol1,,-,-,hansdeboeck,10000,Gent,0,0,Campus Aalst,https://goo.gl/maps/ZGGNrKDoD6S265
265,nog toe te wijzen lokaal - Ledeganck,lol2,lol2,,-,-,hansdeboeck,10000,Gent,0,0,Campus Ledeganck,https://goo.gl/maps/ZGGNrKDoD6S266
266,nog toe te wijzen lokaal - Mercator,lol3,lol3,,-,-,hansdeboeck,10000,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S267
267,nog toe te wijzen lokaal - Melle,lol4,lol4,,-,-,hansdeboeck,10000,Gent,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S268
268,nog toe te wijzen lokaal - Schoonmeersen,lol5,lol5,,-,-,hansdeboeck,10000,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S269
269,nog toe te wijzen lokaal - Vesalius,lol6,lol6,,-,-,hansdeboeck,10000,Gent,0,0,Campus Vesalius,https://goo.gl/maps/ZGGNrKDoD6S270
270,GSCHB.0.078 (paviljoen B),gschb0078,GSCHB0078,,-,-,hansdeboeck,100,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S271
271,GSCHC.0.005 (Resto C),restoc,restoc,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S272
272,GSCHD.0.Resto D,restod,restod,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S273
273,GMRCC.0.006 (Pink Room),gmrcc0006,GMRCC0006,,-,-,hansdeboeck,40,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S274
274,GSCHC.3.007b,gschc3007,GSCHC3007,Leslokaal,-,schoonmeersen/c/3007.png,hansdeboeck,20,Gent,0,0,Campus Schoonmeersen,
275,GSCHC.0.050 labo milieutech (waterz.),gschc0050,GSCHC0050,Labo,-,schoonmeersen/c/0050.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
276,GSCHC.0.053 (labo industriële chemie),gschc0053,GSCHC0053,Labo,-,schoonmeersen/c/0053.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
277,GSCHD.0.DAUD,daud,daud,,-,-,hansdeboeck,334,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S278
278,GMELL.2.004,gmell2004,GMELL2004,,-,-,hansdeboeck,60,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S279
279,GMELL.2.005,gmell2005,GMELL2005,,-,-,hansdeboeck,34,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S280
280,GMELL.2.002,gmell2002,GMELL2002,,-,-,hansdeboeck,100,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S281
281,GMELL.1.005,gmell1005,GMELL1005,,-,-,hansdeboeck,40,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S282
282,GMELL.1.008,gmell1008,GMELL1008,,-,-,hansdeboeck,20,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S283
283,GMELL.1.011,gmell1011,GMELL1011,,trapgat naast de inkom tot aan het eerste verdiepen dan tweede deur rechts,-,hansdeboeck,60,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S284
284,GMELL.1.012,gmell1012,GMELL1012,Leslokaal,trapgat naast de inkom tot aan het eerste verdiepen dan deeerstedeur rechts,-,hansdeboeck,60,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S285
285,GMELL.1.006,gmell1006,GMELL1006,,-,-,hansdeboeck,40,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S286
286,GMELL.1.015,gmell1015,GMELL1015,Auditorium,inkomhal de trap het meest rechts en dan rechtgeaarde glazen deuren,-,hansdeboeck,100,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S287
287,GMELL.0.011,gmell0011,GMELL0011,,rechts achteraan in deinkomhal,-,hansdeboeck,142,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S288
288,GMELL.-1.004,gmell1004,GMELL1004,,-,-,hansdeboeck,65,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S289
289,GMELL.-1.006,gmell1006,GMELL1006,,-,-,hansdeboeck,28,Melle,0,0,Campus Melle,https://goo.gl/maps/ZGGNrKDoD6S290
290,GMRCA.0.112 (MAC lokaal),gmrca0112,GMRCA0112,,-,-,hansdeboeck,1,,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S291
291,GMRCG.3.012,gmrcg3012,GMRCG3012,,-,-,hansdeboeck,1,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S292
292,GSCHC.3.054 (labo zuivel),gschc3054,GSCHC3054,Labo,-,schoonmeersen/c/3054.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
293,GSCHC.0.011 leraarszaal,gschc0011,GSCHC0011,Personeel,-,schoonmeersen/c/0011.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
294,GSCHD.1.Vergaderlokaal docenten (A.1.18),gschd0018,GSCHD0018,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S295
295,GSCHD.0.013 Lokaal studentenverenigingen (A.0.13),gschd0013,GSCHD0013,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S296
296,GSCHC.2.008c,gschc2008,GSCHC2008,Leslokaal,-,schoonmeersen/c/2008.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
297,GSCHC.2.008d,gschc2008,GSCHC2008,Leslokaal,-,schoonmeersen/c/2008.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
298,GSCHC.2.1211,gschc21211,GSCHC21211,Leslokaal,-,schoonmeersen/c/21211.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
299,GSCHC.2.1209,gschc21209,GSCHC21209,Leslokaal,-,schoonmeersen/c/212209.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
300,GSCHC.2.1209,gschc21209,GSCHC21209,Leslokaal,-,schoonmeersen/c/212209.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
301,GSCHC.2.1209,gschc21209,GSCHC21209,Leslokaal,-,schoonmeersen/c/212209.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
302,GSCHC.1.1121,gschc11121,GSCHC11121,Leslokaal,-,schoonmeersen/c/11121.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
303,GSCHC.1.013b agrifing,gschc1013,GSCHC1013,Labo,-,schoonmeersen/c/1013.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
304,GSCHC.1.050 (labo milieu),gschc1050,GSCHC1050,Labo,-,schoonmeersen/c/1050.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
305,GSCHC.1.013 agrifing,gschc1013,GSCHC1013,Labo,-,schoonmeersen/c/1013.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
306,GSCHC.1.013 agrifing,gschc1013,GSCHC1013,Labo,-,schoonmeersen/c/1013.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
307,GSCHC.1.013 agrifing,gschc1013,GSCHC1013,Labo,-,schoonmeersen/c/1013.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
308,GSCHC.4.labo,lol11,lol11,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S309
309,GSCHC.4.instrumentenlokaal,lol12,lol12,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S310
310,GSCHC.4.labo flow cytometrie,lol13,lol13,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S311
311,GSCHC.3.ongedefinieerd,lol14,lol14,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S312
312,GSCHC.3.labo,lol15,lol15,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S313
313,GSCHC.3.ongedefinieerd,lol16,lol16,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S314
314,GSCHC.3.(labo zuivel),lol17,lol17,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S315
315,GSCHC.3.011e cto,gschc3011,GSCHC3011,Labo,-,schoonmeersen/c/3011.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
316,GSCHC.3.009,gschc3009,GSCHC3009,Leslokaal,-,schoonmeersen/c/3009.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
317,GSCHC.3.052,gschc3052,GSCHC3052,Leslokaal,-,schoonmeersen/c/3052.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
318,GSCHC.3.koelkamers cto,lol18,lol18,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S319
319,GSCHC.3.1317,gschc31317,GSCHC31317,Leslokaal,-,schoonmeersen/c/31317.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
320,GSCHC.3.ongedefinieerd,lol19,lol19,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S321
321,GSCHC.3.labo,lol20,lol20,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S322
322,GSCHC.3.ongedefinieerd,lol21,lol21,,-,-,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,https://goo.gl/maps/ZGGNrKDoD6S323
323,GSCHC.3.1310 cto,gschc31310,GSCHC31310,Labo,-,schoonmeersen/c/31310.png,hansdeboeck,1,Gent,0,0,Campus Schoonmeersen,
324,GSCHC.1.010C (L2 zone labo microbiologie),gschc1010,GSCHC1010,Labo,-,schoonmeersen/c/1010.png,hansdeboeck,25,Gent,0,0,Campus Schoonmeersen,
325,GMRCG.1.011,gmrcg1011,GMRCG1011,,-,-,hansdeboeck,110,Gent,0,0,Campus Mercator,https://goo.gl/maps/ZGGNrKDoD6S326
